Start : 137940549, 4209.611499sec

Sleep Statics
===== Client : 0 - MPSS =====
Time Sleep : 75939812212
Time Awake : 4575276684
Sleep : 94.317492% Awake : 5.682508%
Log available 16 ~ 4209sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
00061602903380	03208.484551	W	0.329322
00061609226360	03208.813873	S	0.950663
00061627479092	03209.764536	W	0.140455
00061630175820	03209.904991	S	1.164550
00061652535176	03211.069540	W	0.021110
00061652940496	03211.090651	S	1.258863
00061677110672	03212.349514	W	0.021166
00061677517060	03212.370680	S	1.258786
00061701685752	03213.629466	W	0.021237
00061702093496	03213.650703	S	0.018770
00061702453884	03213.669473	W	0.060622
00061703617820	03213.730095	S	1.179485
00061726263936	03214.909580	W	0.021096
00061726668976	03214.930676	S	1.258845
00061750838792	03216.189520	W	0.021164
00061751245148	03216.210685	S	1.258790
00061775413924	03217.469475	W	0.021189
00061775820756	03217.490664	S	1.258815
00061799989996	03218.749479	W	0.021233
00061800397664	03218.770712	S	0.018779
00061800758212	03218.789490	W	0.060491
00061801919636	03218.849981	S	1.164574
00061824279460	03220.014555	W	0.130409
00061826783304	03220.144964	S	1.149612
00061848855852	03221.294576	W	0.196391
00061852626556	03221.490966	S	1.083591
00061873431504	03222.574558	W	0.328568
00061879740000	03222.903125	S	0.956342
00061898101760	03223.859467	W	0.048552
00061899033952	03223.908018	S	1.245374
00061922945124	03225.153392	W	0.014770
00061923228700	03225.168161	S	0.019227
00061923597864	03225.187389	W	0.050507
00061924567604	03225.237896	S	1.181548
00061947253332	03226.419444	W	0.028742
00061947805180	03226.448186	S	1.265410
00061972101052	03227.713596	W	0.014658
00061972382480	03227.728254	S	1.265364
00061996677468	03228.993618	W	0.014521
00061996956268	03229.008139	S	0.018450
00061997310512	03229.026589	W	0.043297
00061998141816	03229.069886	S	1.191726
00062021022948	03230.261612	W	0.054406
00062022067536	03230.316017	S	1.237559
00062045828668	03231.553576	W	0.014753
00062046111924	03231.568329	S	1.255190
00062070211580	03232.823520	W	0.116473
00062072447852	03232.939992	S	1.163596
00062094788900	03234.103589	W	0.303342
00062100613064	03234.406930	S	0.978599
00062119402164	03235.385529	W	0.148467
00062122252736	03235.533997	S	1.124821
00062143849300	03236.658818	W	0.003315
00062143912944	03236.662133	S	0.003520
00062143980524	03236.665652	W	0.362460
00062150939760	03237.028113	S	0.884356
00062167919396	03237.912469	W	0.080578
00062169466496	03237.993047	S	1.236371
00062193204828	03239.229418	W	0.021307
00062193613928	03239.250725	S	1.258714
00062217781228	03240.509439	W	0.022761
00062218218232	03240.532200	S	1.257271
00062242357836	03241.789471	W	0.021249
00062242765808	03241.810719	S	1.258743
00062266933672	03243.069462	W	0.021288
00062267342408	03243.090750	S	0.018685
00062267701168	03243.109436	W	0.169596
00062270957412	03243.279032	S	1.070482
00062291510660	03244.349514	W	0.021217
00062291918032	03244.370731	S	1.258689
00062316084868	03245.629420	W	0.021315
00062316494112	03245.650735	S	1.258732
00062340661760	03246.909467	W	0.021250
00062341069768	03246.930717	S	1.258742
00062365237612	03248.189459	W	0.021270
00062365646000	03248.210729	S	1.258739
00062389813780	03249.469468	W	0.021261
00062390222000	03249.490729	S	1.258756
00062414390116	03250.749485	W	0.021254
00062414798200	03250.770740	S	1.258723
00062438965676	03252.029462	W	0.021268
00062439374016	03252.050730	S	1.258709
00062463541232	03253.309439	W	0.024297
00062464007732	03253.333736	S	1.255720
00062488117552	03254.589456	W	0.021280
00062488526128	03254.610736	S	1.258735
00062512693848	03255.869471	W	0.021274
00062513102308	03255.890745	S	1.258920
00062537273572	03257.149665	W	0.021081
00062537678324	03257.170746	S	1.258840
00062561848056	03258.429586	W	0.021143
00062562254008	03258.450730	S	1.258838
00062586423692	03259.709567	W	0.021192
00062586830576	03259.730759	S	1.258799
00062610999516	03260.989558	W	0.021184
00062611406248	03261.010742	S	1.258832
00062635575816	03262.269574	W	0.021182
00062635982516	03262.290756	S	1.258800
00062660151476	03263.549556	W	0.021192
00062660558364	03263.570748	S	1.258826
00062684727820	03264.829574	W	0.021186
00062685134588	03264.850760	S	1.258845
00062709304416	03266.109605	W	0.021139
00062709710276	03266.130744	S	1.228844
00062733304072	03267.359587	W	0.107492
00062735367920	03267.467079	S	1.195830
00062758327856	03268.662909	W	0.002040
00062758367024	03268.664949	S	0.004854
00062758460228	03268.669804	W	0.023954
00062758920144	03268.693758	S	1.255820
00062783031880	03269.949577	W	0.021188
00062783438692	03269.970765	S	1.258821
00062807608048	03271.229586	W	0.021189
00062808014876	03271.250775	S	0.018841
00062808376632	03271.269616	W	0.184349
00062811916124	03271.453965	S	1.030696
00062831705492	03272.484661	W	0.308308
00062837625000	03272.792969	S	0.971643
00062856280540	03273.764611	W	0.140453
00062858977228	03273.905064	S	1.164618
00062881337896	03275.069682	W	0.021090
00062881742824	03275.090772	S	1.258811
00062905912000	03276.349583	W	0.021183
00062906318708	03276.370766	S	1.258840
00062930488444	03277.629606	W	0.021177
00062930895036	03277.650783	S	1.258802
00062955064036	03278.909585	W	0.021195
00062955470980	03278.930780	S	1.258856
00062979641008	03280.189636	W	0.021218
00062980048388	03280.210854	S	0.018727
00062980407940	03280.229580	W	0.049538
00062981359072	03280.279118	S	1.190499
00063004216644	03281.469617	W	0.021163
00063004622972	03281.490780	S	1.258815
00063028792224	03282.749595	W	0.021194
00063029199152	03282.770789	S	1.258854
00063053369152	03284.029643	W	0.024143
00063053832696	03284.053786	S	1.255833
00063077944688	03285.309619	W	0.021153
00063078350816	03285.330772	S	1.258954
00063102522740	03286.589726	W	0.021078
00063102927440	03286.610804	S	1.258871
00063127097760	03287.869675	W	0.021119
00063127503240	03287.890794	S	1.258804
00063151672268	03289.149597	W	0.021218
00063152079648	03289.170815	S	1.258800
00063176248616	03290.429615	W	0.021195
00063176655560	03290.450810	S	1.258851
00063200825508	03291.709662	W	0.021128
00063201231160	03291.730790	S	0.018851
00063201593108	03291.749641	W	0.247350
00063206342220	03291.996991	S	0.977679
00063225113664	03292.974670	W	0.297348
00063230822752	03293.272018	S	0.982669
00063249690000	03294.254687	W	0.130399
00063252193652	03294.385086	S	1.149617
00063274266292	03295.534703	W	0.594577
00063285682168	03296.129280	S	0.663411
00063298419656	03296.792690	W	0.137380
00063301057348	03296.930070	S	1.149634
00063323130324	03298.079704	W	0.393344
00063330682532	03298.473049	S	0.879690
00063347572584	03299.352739	W	0.180373
00063351035744	03299.533112	S	1.111602
00063372378504	03300.644714	W	0.263535
00063377438376	03300.908249	S	1.004405
00063396722960	03301.912654	W	0.139360
00063399398676	03302.052014	S	1.147716
00063421434824	03303.199730	W	0.078381
00063422939740	03303.278111	S	1.206600
00063446106464	03304.484712	W	0.050611
00063447078196	03304.535323	S	1.254294
00063471160648	03305.789617	W	0.021212
00063471567912	03305.810829	S	1.258803
00063495736924	03307.069631	W	0.021191
00063496143792	03307.090822	S	1.258818
00063520313104	03308.349641	W	0.021195
00063520720040	03308.370835	S	1.258828
00063544889540	03309.629664	W	0.021172
00063545296044	03309.650836	S	1.258801
00063569465028	03310.909637	W	0.021192
00063569871920	03310.930829	S	1.258829
00063594041436	03312.189658	W	0.021192
00063594448316	03312.210850	S	1.258825
00063618617756	03313.469675	W	0.024173
00063619081880	03313.493848	S	0.018760
00063619442080	03313.512608	W	0.155411
00063622425976	03313.668020	S	1.061721
00063642811012	03314.729740	W	0.297309
00063648519336	03315.027049	S	0.982632
00063667385872	03316.009681	W	0.113431
00063669563744	03316.123112	S	1.171592
00063692058312	03317.294704	W	0.040429
00063692834552	03317.335133	S	1.239520
00063716633328	03318.574652	W	0.063505
00063717852628	03318.638158	S	1.231562
00063741498612	03319.869719	W	0.021135
00063741904412	03319.890855	S	1.258778
00063766072948	03321.149633	W	0.021219
00063766480356	03321.170852	S	1.258815
00063790649612	03322.429667	W	0.021170
00063791056080	03322.450838	S	1.258840
00063815225808	03323.709677	W	0.021180
00063815632468	03323.730858	S	1.258814
00063839801696	03324.989672	W	0.021191
00063840208556	03325.010862	S	1.258809
00063864377696	03326.269672	W	0.021181
00063864784368	03326.290852	S	1.258806
00063888953436	03327.549658	W	0.021212
00063889360716	03327.570871	S	0.018800
00063889721684	03327.589671	W	0.145393
00063892513236	03327.735064	S	1.079709
00063913243656	03328.814774	W	0.119392
00063915535976	03328.934165	S	1.160580
00063937819120	03330.094746	W	0.040434
00063938595460	03330.135180	S	1.249381
00063962583572	03331.384561	W	0.026249
00063963087548	03331.410810	S	1.258874
00063987257920	03332.669683	W	0.021186
00063987664696	03332.690870	S	1.258827
00064011834180	03333.949697	W	0.024169
00064012298232	03333.973866	S	1.255807
00064036409720	03335.229673	W	0.021195
00064036816672	03335.250868	S	1.258788
00064060985404	03336.509656	W	0.021222
00064061392860	03336.530878	S	1.258835
00064085562484	03337.789713	W	0.021159
00064085968736	03337.810872	S	1.258853
00064110138712	03339.069725	W	0.021157
00064110544924	03339.090881	S	1.258785
00064134713600	03340.349667	W	0.021206
00064135120756	03340.370873	S	1.258837
00064159290428	03341.629710	W	0.021167
00064159696840	03341.650877	S	1.258821
00064183866208	03342.909698	W	0.021190
00064184273056	03342.930888	S	1.258818
00064208442368	03344.189707	W	0.021168
00064208848788	03344.210874	S	1.243869
00064232731080	03345.454744	W	0.175425
00064236099236	03345.630169	S	1.104605
00064257307648	03346.734773	W	0.249330
00064262094788	03346.984104	S	1.030683
00064281883900	03348.014786	W	0.158382
00064284924836	03348.173169	S	1.121627
00064306460068	03349.294795	W	0.473576
00064315552720	03349.768371	S	0.784265
00064330610600	03350.552635	W	0.132506
00064333154724	03350.685142	S	1.154538
00064355321852	03351.839680	W	0.438446
00064363740020	03352.278126	S	0.841573
00064379898228	03353.119699	W	0.204524
00064383825088	03353.324223	S	1.080466
00064404570028	03354.404689	W	0.263648
00064409632064	03354.668337	S	1.004358
00064428915744	03355.672695	W	0.148402
00064431765060	03355.821097	S	1.138611
00064453626388	03356.959708	W	0.226485
00064457974892	03357.186192	S	1.058466
00064478297444	03358.244659	W	0.494684
00064487795376	03358.739343	S	0.780296
00064502777060	03359.519639	W	0.191546
00064506454744	03359.711185	S	1.088504
00064527354020	03360.799689	W	0.061526
00064528535316	03360.861214	S	1.218152
00064551923836	03362.079366	W	0.078837
00064553437508	03362.158204	S	1.231509
00064577082488	03363.389713	W	0.021187
00064577489280	03363.410900	S	1.258749
00064601657260	03364.669649	W	0.021273
00064602065704	03364.690922	S	1.258706
00064626232856	03365.949628	W	0.021302
00064626641864	03365.970930	S	1.258750
00064650809856	03367.229680	W	0.021243
00064651217716	03367.250923	S	1.258739
00064675385508	03368.509662	W	0.021268
00064675793860	03368.530930	S	1.258704
00064699960968	03369.789634	W	0.021305
00064700370032	03369.810939	S	1.258681
00064724536716	03371.069621	W	0.021301
00064724945696	03371.090922	S	1.258748
00064749113656	03372.349670	W	0.021265
00064749521944	03372.370935	S	1.258682
00064773688644	03373.629617	W	0.021302
00064774097648	03373.650919	S	1.258721
00064798265084	03374.909640	W	0.021302
00064798674092	03374.930942	S	1.258700
00064822841136	03376.189642	W	0.024291
00064823307516	03376.213933	S	1.255690
00064847416760	03377.469623	W	0.021327
00064847826244	03377.490950	S	1.258903
00064871997188	03378.749854	W	0.021087
00064872402068	03378.770941	S	1.258932
00064896573564	03380.029873	W	0.021069
00064896978092	03380.050942	S	1.258943
00064921149792	03381.309885	W	0.021056
00064921554068	03381.330941	S	1.258919
00064945725304	03382.589860	W	0.021096
00064946130352	03382.610956	S	1.258889
00064970301028	03383.869845	W	0.021110
00064970706332	03383.890955	S	1.258904
00064994877284	03385.149859	W	0.021082
00064995282052	03385.170940	S	1.258927
00065019453448	03386.429867	W	0.021084
00065019858252	03386.450951	S	1.258936
00065044029828	03387.709887	W	0.021049
00065044433976	03387.730936	S	1.258877
00065068604416	03388.989813	W	0.021145
00065069010396	03389.010958	S	1.228829
00065092603916	03390.239787	W	0.107459
00065094667124	03390.347246	S	1.177609
00065117277216	03391.524855	W	0.050619
00065118249096	03391.575474	S	1.254280
00065142331268	03392.829754	W	0.021226
00065142738816	03392.850980	S	0.018821
00065143100184	03392.869801	W	0.232373
00065147561748	03393.102174	S	0.981167
00065166400160	03394.083342	W	0.002055
00065166439608	03394.085396	S	0.004616
00065166528232	03394.090012	W	0.325139
00065172770896	03394.415151	S	0.954708
00065191101292	03395.369859	W	0.135400
00065193700972	03395.505259	S	1.149600
00065215773300	03396.654859	W	0.308552
00065221697504	03396.963412	S	0.976388
00065240444152	03397.939800	W	0.052466
00065241451492	03397.992265	S	1.241570
00065265289640	03399.233835	W	0.014607
00065265570092	03399.248442	S	0.018339
00065265922196	03399.266781	W	0.045397
00065266793820	03399.312178	S	1.187654
00065289596776	03400.499832	W	0.035455
00065290277516	03400.535287	S	1.258499
00065314440688	03401.793786	W	0.014807
00065314724992	03401.808593	S	1.253219
00065338786788	03403.061812	W	0.054454
00065339832296	03403.116265	S	1.225602
00065363363848	03404.341867	W	0.031400
00065363966724	03404.373267	S	1.250515
00065387976604	03405.623781	W	0.025493
00065388466076	03405.649275	S	1.254556
00065412553548	03406.903831	W	0.115428
00065414769760	03407.019258	S	1.166621
00065437168892	03408.185880	W	0.190392
00065440824428	03408.376272	S	1.089588
00065461744516	03409.465860	W	0.362569
00065468705844	03409.828429	S	0.891421
00065485821120	03410.719850	W	0.068457
00065487135500	03410.788307	S	1.211494
00065510396188	03411.999801	W	0.084483
00065512018256	03412.084284	S	1.195595
00065534973676	03413.279879	W	0.078399
00065536478940	03413.358278	S	1.206601
00065559645688	03414.564880	W	0.050618
00065560617556	03414.615498	S	1.254308
00065584700272	03415.869806	W	0.021197
00065585107260	03415.891003	S	1.258787
00065609275968	03417.149790	W	0.021205
00065609683104	03417.170995	S	1.233849
00065633373012	03418.404844	W	0.073446
00065634783184	03418.478291	S	1.211616
00065658046220	03419.689907	W	0.131571
00065660572384	03419.821478	S	1.148362
00065682620940	03420.969841	W	0.198449
00065686431152	03421.168289	S	1.086620
00065707294260	03422.254909	W	0.470554
00065716328896	03422.725463	S	0.794438
00065731582104	03423.519901	W	0.290400
00065737157780	03423.810301	S	0.989260
00065756151576	03424.799561	W	0.055729
00065757221564	03424.855290	S	1.224501
00065780731980	03426.079791	W	0.055542
00065781798384	03426.135333	S	1.254505
00065805884872	03427.389837	W	0.021190
00065806291716	03427.411027	S	0.018787
00065806652436	03427.429814	W	0.065443
00065807908940	03427.495257	S	1.144597
00065829885196	03428.639854	W	0.078460
00065831391628	03428.718314	S	1.206598
00065854558312	03429.924912	W	0.050597
00065855529776	03429.975509	S	1.229253
00065879131440	03431.204763	W	0.050596
00065880102880	03431.255358	S	1.254379
00065904186952	03432.509737	W	0.021310
00065904596104	03432.531047	S	1.258672
00065928762612	03433.789719	W	0.021302
00065929171616	03433.811022	S	1.258750
00065953339620	03435.069772	W	0.021254
00065953747692	03435.091026	S	1.258760
00065977915892	03436.349786	W	0.021245
00065978323792	03436.371031	S	1.258700
00066002490836	03437.629731	W	0.021303
00066002899848	03437.651034	S	1.258803
00066027068868	03438.909837	W	0.021225
00066027476396	03438.931062	S	1.258819
00066051645724	03440.189881	W	0.021167
00066052052124	03440.211048	S	1.258812
00066076221316	03441.469860	W	0.021181
00066076628000	03441.491042	S	1.258800
00066100796956	03442.749841	W	0.021223
00066101204440	03442.771065	S	0.018788
00066101565168	03442.789853	W	0.173404
00066104894524	03442.963256	S	1.046685
00066124990880	03444.009942	W	0.330324
00066131333100	03444.340266	S	0.954669
00066149662736	03445.294934	W	0.130395
00066152166312	03445.425329	S	1.149621
00066174239028	03446.574949	W	0.548594
00066184772028	03447.123543	S	0.709391
00066198392328	03447.832934	W	0.137380
00066201030016	03447.970313	S	1.149612
00066223102576	03449.119926	W	0.392371
00066230636096	03449.512297	S	0.887676
00066247679476	03450.399973	W	0.055420
00066248743544	03450.455393	S	1.224481
00066272253580	03451.679874	W	0.055529
00066273319744	03451.735403	S	1.229460
00066296925368	03452.964863	W	0.050631
00066297897476	03453.015494	S	1.229415
00066321502240	03454.244908	W	0.073500
00066322913444	03454.318409	S	1.204890
00066346047324	03455.523298	W	0.002095
00066346087544	03455.525393	S	0.004719
00066346178144	03455.530112	W	0.051223
00066347161624	03455.581335	S	1.228575
00066370750256	03456.809909	W	0.045485
00066371623576	03456.855395	S	1.239436
00066395420752	03458.094831	W	0.040594
00066396200156	03458.135425	S	1.239448
00066419997564	03459.374873	W	0.129548
00066422484880	03459.504421	S	1.150549
00066444575416	03460.654970	W	0.040459
00066445352232	03460.695429	S	1.239483
00066469150296	03461.934911	W	0.040527
00066469928416	03461.975438	S	1.239448
00066493725812	03463.214886	W	0.040535
00066494504076	03463.255421	S	1.239445
00066518301420	03464.494866	W	0.063554
00066519521648	03464.558419	S	1.216509
00066542878628	03465.774929	W	0.040498
00066543656188	03465.815426	S	1.239469
00066567454000	03467.054896	W	0.040511
00066568231804	03467.095406	S	1.239536
00066592030904	03468.334943	W	0.040481
00066592808136	03468.375424	S	1.239495
00066616606448	03469.614919	W	0.129508
00066619093004	03469.744427	S	1.150555
00066641183668	03470.894983	W	0.304388
00066647027912	03471.199370	S	0.975628
00066665759972	03472.174999	W	0.107429
00066667822616	03472.282428	S	1.172464
00066690333916	03473.454891	W	0.293718
00066695973292	03473.748609	S	1.005260
00066715274292	03474.753869	W	0.014770
00066715557884	03474.768640	S	0.019204
00066715926604	03474.787844	W	0.050574
00066716897616	03474.838418	S	1.191441
00066739773288	03476.029859	W	0.021255
00066740181384	03476.051114	S	1.258691
00066764348244	03477.309804	W	0.021305
00066764757308	03477.331110	S	1.258705
00066788924436	03478.589814	W	0.021304
00066789333468	03478.611118	S	1.258691
00066813500328	03479.869809	W	0.024063
00066813962332	03479.893871	S	0.015945
00066814268476	03479.909816	W	0.236489
00066818809060	03480.146305	S	0.973613
00066837502432	03481.119918	W	0.178496
00066840929560	03481.298415	S	1.106463
00066862173652	03482.404878	W	0.472675
00066871249016	03482.877553	S	0.795336
00066886519472	03483.672889	W	0.167437
00066889734272	03483.840327	S	1.119605
00066911230684	03484.959931	W	0.323636
00066917444488	03485.283567	S	0.969011
00066936049492	03486.252578	W	0.060725
00066937215416	03486.313303	S	1.226537
00066960764924	03487.539840	W	0.029589
00066961333032	03487.569429	S	1.250391
00066985340544	03488.819820	W	0.029596
00066985908780	03488.849416	S	1.250424
00067009916920	03490.099840	W	0.052619
00067010927204	03490.152459	S	1.241447
00067034762984	03491.393905	W	0.014692
00067035045072	03491.408597	S	0.019267
00067035414996	03491.427864	W	0.043459
00067036249400	03491.471323	S	1.190520
00067059107388	03492.661843	W	0.055581
00067060174536	03492.717424	S	1.226500
00067083723332	03493.943924	W	0.303430
00067089549188	03494.247354	S	0.976579
00067108299500	03495.223932	W	0.142490
00067111035304	03495.366422	S	1.139519
00067132914076	03496.505941	W	0.503638
00067142583920	03497.009579	S	0.770454
00067157376628	03497.780033	W	0.102430
00067159343292	03497.882463	S	1.177507
00067181951420	03499.059970	W	0.153463
00067184897900	03499.213432	S	1.126622
00067206529036	03500.340054	W	0.248549
00067211301180	03500.588603	S	1.004344
00067230584584	03501.592947	W	0.094404
00067232397144	03501.687351	S	1.192584
00067255294764	03502.879936	W	0.055557
00067256361460	03502.935493	S	1.254372
00067280445396	03504.189864	W	0.021312
00067280854588	03504.211176	S	0.018710
00067281213812	03504.229886	W	0.065488
00067282471176	03504.295374	S	1.149480
00067304541192	03505.444854	W	0.073592
00067305954152	03505.518445	S	1.206507
00067329119080	03506.724952	W	0.050624
00067330091056	03506.775576	S	1.254298
00067354173572	03508.029874	W	0.021296
00067354582448	03508.051169	S	1.258721
00067378749896	03509.309890	W	0.021276
00067379158392	03509.331166	S	1.258715
00067403325716	03510.589881	W	0.021276
00067403734224	03510.611157	S	1.258727
00067427901792	03511.869885	W	0.021270
00067428310172	03511.891155	S	1.258710
00067452477408	03513.149865	W	0.021308
00067452886512	03513.171173	S	1.258708
00067477053700	03514.429880	W	0.021272
00067477462132	03514.451153	S	1.258741
00067501629956	03515.709894	W	0.021271
00067502038364	03515.731165	S	1.258714
00067526205676	03516.989879	W	0.021294
00067526614524	03517.011173	S	1.253729
00067550686112	03518.264902	W	0.001857
00067550721764	03518.266759	S	0.003360
00067550786268	03518.270118	W	0.020951
00067551188536	03518.291070	S	1.258839
00067575358236	03519.549908	W	0.021273
00067575766684	03519.571181	S	1.258703
00067599933772	03520.829884	W	0.024310
00067600400524	03520.854194	S	1.255674
00067624509464	03522.109868	W	0.021333
00067624919048	03522.131200	S	0.018683
00067625277768	03522.149884	W	0.205615
00067629225568	03522.355498	S	1.034462
00067649087236	03523.389960	W	0.021218
00067649494624	03523.411178	S	1.258718
00067673662012	03524.669896	W	0.021288
00067674070740	03524.691184	S	1.258726
00067698238280	03525.949910	W	0.022774
00067698675548	03525.972685	S	1.237302
00067722431748	03527.209987	W	0.084489
00067724053928	03527.294475	S	1.200617
00067747105768	03528.495092	W	0.040399
00067747881420	03528.535491	S	1.239505
00067771679920	03529.774996	W	0.101528
00067773629264	03529.876524	S	1.193538
00067796545188	03531.070062	W	0.021160
00067796951460	03531.091222	S	1.258784
00067821120104	03532.350005	W	0.021201
00067821527164	03532.371206	S	1.258854
00067845697156	03533.630060	W	0.021141
00067846103064	03533.651201	S	1.258800
00067870272016	03534.910001	W	0.021197
00067870678992	03534.931198	S	1.258858
00067894849060	03536.190055	W	0.021147
00067895255080	03536.211202	S	1.258865
00067919425280	03537.470067	W	0.021138
00067919831120	03537.491204	S	1.258837
00067944000784	03538.750041	W	0.021183
00067944407500	03538.771224	S	0.018798
00067944768416	03538.790022	W	0.165418
00067947944440	03538.955440	S	1.059647
00067968289656	03540.015086	W	0.040422
00067969065764	03540.055509	S	1.239513
00067992864416	03541.295022	W	0.040495
00067993641920	03541.335517	S	1.239547
00068017441224	03542.575064	W	0.040438
00068018217624	03542.615501	S	1.239550
00068042016976	03543.855051	W	0.063487
00068043235920	03543.918538	S	1.231556
00068066881792	03545.150093	W	0.021128
00068067287440	03545.171221	S	1.258810
00068091456592	03546.430031	W	0.021199
00068091863616	03546.451230	S	1.258808
00068116032732	03547.710038	W	0.021186
00068116439508	03547.731224	S	1.253698
00068140510508	03548.984922	W	0.002077
00068140550384	03548.986999	S	0.003274
00068140613240	03548.990273	W	0.020930
00068141015104	03549.011203	S	0.012084
00068141247116	03549.023287	W	0.000240
00068141251732	03549.023528	S	0.006742
00068141381184	03549.030270	W	0.145161
00068144168284	03549.175431	S	1.079675
00068164898048	03550.255107	W	0.297333
00068170606844	03550.552440	S	0.982675
00068189474212	03551.535115	W	0.227573
00068193843620	03551.762689	S	1.050446
00068214012184	03552.813135	W	0.123298
00068216379512	03552.936433	S	1.163684
00068238722244	03554.100117	W	0.029443
00068239287544	03554.129560	S	1.264538
00068263566676	03555.394098	W	0.014697
00068263848852	03555.408794	S	1.265367
00068288143908	03556.674162	W	0.019326
00068288514976	03556.693488	S	1.246654
00068312450732	03557.940142	W	0.052428
00068313457344	03557.992570	S	1.241631
00068337296660	03559.234201	W	0.014621
00068337577388	03559.248822	S	0.019214
00068337946296	03559.268036	W	0.045429
00068338818532	03559.313465	S	1.188628
00068361640184	03560.502093	W	0.031456
00068362244144	03560.533549	S	1.248534
00068386216004	03561.782084	W	0.096472
00068388068260	03561.878555	S	1.185594
00068410831660	03563.064149	W	0.170426
00068414103832	03563.234575	S	1.119568
00068435599540	03564.354143	W	0.014892
00068435885460	03564.369034	S	1.265041
00068460174244	03565.634075	W	0.014797
00068460458356	03565.648873	S	1.265221
00068484750600	03566.914094	W	0.014891
00068485036500	03566.928984	S	0.019110
00068485403416	03566.948095	W	0.041378
00068486197868	03566.989472	S	1.196604
00068509172656	03568.186076	W	0.060502
00068510334296	03568.246578	S	1.227545
00068533903160	03569.474123	W	0.014847
00068534188228	03569.488970	S	1.257138
00068558325272	03570.746108	W	0.036457
00068559025240	03570.782565	S	1.243525
00068582900924	03572.026090	W	0.036486
00068583601456	03572.062576	S	1.243427
00068607475248	03573.306002	W	0.114555
00068609674700	03573.420557	S	1.165262
00068632047732	03574.585819	W	0.296628
00068637742992	03574.882448	S	0.983632
00068656628720	03575.866079	W	0.322720
00068662824952	03576.188800	S	0.965212
00068681357024	03577.154012	W	0.019560
00068681732568	03577.173571	S	0.009687
00068681918568	03577.183259	W	0.000552
00068681929164	03577.183811	S	0.004406
00068682013752	03577.188216	W	0.050324
00068682979972	03577.238540	S	1.191449
00068705855792	03578.429989	W	0.025849
00068706352088	03578.455838	S	1.249116
00068730335120	03579.704954	W	0.026310
00068730840272	03579.731264	S	1.258729
00068755007860	03580.989993	W	0.021353
00068755417844	03581.011346	S	0.018630
00068755775544	03581.029976	W	0.059628
00068756920396	03581.089604	S	1.180367
00068779583448	03582.269971	W	0.021329
00068779992964	03582.291300	S	1.258906
00068804163960	03583.550206	W	0.021079
00068804568680	03583.571285	S	1.258965
00068828740808	03584.830250	W	0.021055
00068829145064	03584.851305	S	1.258806
00068853314144	03586.110112	W	0.022731
00068853750576	03586.132843	S	1.257277
00068877890300	03587.390120	W	0.021192
00068878297192	03587.411312	S	1.258790
00068902465952	03588.670102	W	0.021207
00068902873132	03588.691309	S	1.258805
00068927042188	03589.950114	W	0.021221
00068927449636	03589.971335	S	0.018790
00068927810404	03589.990125	W	0.237373
00068932367968	03590.227498	S	0.972705
00068951043908	03591.200204	W	0.312312
00068957040292	03591.512515	S	0.972552
00068975713296	03592.485067	W	0.140551
00068978411876	03592.625619	S	1.164487
00069000770036	03593.790106	W	0.024189
00069001234472	03593.814295	S	1.230723
00069024864356	03595.045019	W	0.089593
00069026584532	03595.134611	S	1.195506
00069049538240	03596.330117	W	0.045484
00069050411536	03596.375601	S	1.234418
00069074112356	03597.610019	W	0.045600
00069074987884	03597.655619	S	1.239388
00069098784124	03598.895006	W	0.040616
00069099563944	03598.935622	S	1.239397
00069123360372	03600.175019	W	0.063618
00069124581832	03600.238637	S	1.231453
00069148225728	03601.470090	W	0.021244
00069148633616	03601.491334	S	1.258736
00069172801344	03602.750070	W	0.021253
00069173209400	03602.771323	S	1.258731
00069197377036	03604.030054	W	0.021279
00069197785596	03604.051333	S	1.258695
00069221952544	03605.310028	W	0.021313
00069222361756	03605.331341	S	1.258701
00069246528816	03606.590042	W	0.021292
00069246937620	03606.611334	S	1.258721
00069271105068	03607.870056	W	0.021292
00069271513884	03607.891348	S	1.258720
00069295681312	03609.150068	W	0.021266
00069296089624	03609.171335	S	1.253710
00069320160856	03610.425045	W	0.002082
00069320200824	03610.427126	S	0.003156
00069320261416	03610.430282	W	0.021060
00069320665760	03610.451342	S	1.258722
00069344833216	03611.710063	W	0.021277
00069345241728	03611.731340	S	1.258738
00069369409504	03612.990078	W	0.021207
00069369816684	03613.011286	S	0.224682
00069374130584	03613.235968	W	0.001623
00069374161744	03613.237591	S	0.000060
00069374162892	03613.237651	W	0.000061
00069374164072	03613.237712	S	0.000093
00069374165864	03613.237805	W	0.000095
00069374167688	03613.237900	S	0.003461
00069374234132	03613.241361	W	0.000748
00069374248488	03613.242109	S	0.000049
00069374249424	03613.242157	W	0.000089
00069374251128	03613.242246	S	0.000107
00069374253192	03613.242354	W	0.000042
00069374254004	03613.242396	S	0.000049
00069374254936	03613.242445	W	0.000041
00069374255728	03613.242486	S	0.000053
00069374256744	03613.242539	W	0.000041
00069374257540	03613.242580	S	0.000366
00069374264560	03613.242946	W	0.000058
00069374265680	03613.243004	S	0.000082
00069374267264	03613.243087	W	0.000097
00069374269128	03613.243184	S	0.004380
00069374353220	03613.247564	W	0.000824
00069374369040	03613.248387	S	0.000052
00069374370040	03613.248440	W	0.000051
00069374371016	03613.248490	S	0.000070
